id,price
20b54f1e84,[836417.9375]
dd29e7f604,[209657.6875]
a86b914b76,[500081.375]
a1cb6b32b8,[437666.1875]
fe4a8c38e4,[2571703.5]
f815d041d9,[941843.125]
c587644639,[227153.96875]
4797acd3b6,[2335912.25]
879d6becd5,[2013597.0]
bf7a9adb7d,[3049570.0]
5a15d7d945,[581388.0625]
6c4e828e99,[332704.25]
4b9a28b32f,[433796.15625]
e37a2c9a81,[1267913.625]
b076406daa,[1501650.625]
56c727d1bc,[417147.625]
8dcd233000,[218605.0]
b0995afed7,[1184395.5]
1cd64a8efb,[248190.53125]
051fcce2e5,[1525273.5]
e74cfe1a79,[731309.8125]
99b9cf2c02,[730112.875]
79c59fc1bb,[2678791.5]
ccf7646a0c,[522465.03125]
ce0012bbd7,[815946.125]
7745e2ddba,[530500.75]
7d44566af6,[1989891.0]
3e05cf984b,[175842.5625]
fa5b275747,[374414.0]
2f250f45d0,[175842.5625]
cfeaf42555,[209657.6875]
dfb5a4c02e,[718182.5625]
aba5dee97e,[401074.53125]
ce34c19508,[476807.75]
e12c459574,[466851.09375]
c49911b392,[377876.0]
8cb1a77b70,[474003.09375]
fa7f60010d,[502614.75]
e7ce0373fd,[1385377.75]
156e33d8f3,[690082.75]
840c23e307,[767166.1875]
931a77cb34,[1359571.0]
ae149cf312,[815570.8125]
ddf811f938,[227153.96875]
8b23ec79dd,[1424709.625]
eadd0c07e2,[196285.484375]
b4b0eb5946,[712225.75]
9f5cb03aa8,[158728.953125]
0c07855a4b,[449000.6875]
02745eb592,[773081.8125]
1a335555c8,[1473870.625]
5385ef6699,[158728.953125]
272525920b,[107358.671875]
e28c800a9f,[1531898.625]
f3d798b503,[1974757.375]
9785f30d0e,[649363.9375]
2d3f3c8e3f,[628521.0]
a5f0a6c416,[1178087.125]
9c9320d73c,[1112239.125]
749e4ede10,[1265453.0]
ecd41e319a,[991180.125]
defdf50910,[304039.28125]
d20334aaa9,[808285.5]
8edfba3c92,[796200.8125]
f6de11c218,[795485.1875]
11ad9685bc,[763330.375]
405445d766,[547679.0625]
fe37a22907,[210054.984375]
2a06ca4ed5,[285748.03125]
5e7ba01274,[1296405.125]
333122c78e,[647022.0]
078682c195,[222661.59375]
74c0c7d745,[947639.125]
ed666c6976,[317659.75]
bb5e1471a7,[180867.4375]
25d52c3ac5,[401980.90625]
382de9f571,[401522.90625]
25de78a565,[679937.625]
f419842b89,[436238.53125]
602faaa1a5,[640174.9375]
bf00edefa2,[537024.0625]
144fec851d,[1082548.75]
d8c92fdd65,[1376508.875]
151b26d571,[107561.296875]
d0452acd8c,[1367161.25]
834e53330d,[532718.0]
1b7d6819cc,[304039.28125]
f2303b7bf9,[238078.4375]
571a8276bd,[806955.8125]
42a6ec2d2d,[2126450.5]
ff8a7cabec,[810883.1875]
9596d3838f,[240238.71875]
74a8eb215b,[1181146.0]
0608014e87,[371409.90625]
058ff20d6c,[251237.734375]
8a34f252e0,[419213.34375]
d58e9764c5,[546355.125]
4991997e4f,[433796.15625]
cdc6aa85d1,[3272956.5]
c0d49a0e2c,[262422.125]
19b303b58f,[432154.5]
0db3b6c326,[4390645.5]
2fa565892d,[196486.96875]
2c7b8759bf,[208429.546875]
658962742e,[491191.84375]
477d85f673,[218605.0]
940561047e,[987018.5]
1c98d56060,[133049.421875]
d03c5d492a,[247763.140625]
8d0e1a67ca,[794714.625]
9b5c07d403,[289066.09375]
5590006f1b,[399033.09375]
8b48c56ba7,[1531719.125]
6408e0444c,[1384028.125]
7158222c25,[349282.46875]
c82c23b387,[757373.5625]
6863ff39f4,[776264.25]
f9a2c51807,[141671.8125]
663be1a40f,[625554.25]
7cf8b5c1f1,[1076832.75]
12378127c8,[38205.0234375]
c06a65deb1,[607763.4375]
9d40a8d8a0,[334213.84375]
d753e0b019,[210987.5625]
3af8051787,[372299.59375]
2e5732dbce,[158728.953125]
c51a23119d,[1099627.625]
d575b5ac6c,[832043.375]
bdb6bd2f93,[453701.09375]
9880c42357,[1258866.625]
de43d9e8a1,[278421.71875]
22d180f2d1,[846567.0625]
22f058b8ac,[628479.6875]
02e0ad5406,[392920.53125]
630ecb26a9,[274910.71875]
8a5f8e7161,[283454.53125]
0494ad1064,[1743245.25]
cd0153ef82,[357884.875]
4724782732,[260974.1875]
df7a35782d,[106949.734375]
68728bf341,[1416310.625]
d625d49e04,[163788.625]
8cc704fbdf,[2068077.75]
eb4c5a7b0b,[476181.25]
a6270db118,[190170.953125]
30db90a227,[556266.1875]
0016d2468f,[244248.0625]
4b1b96d028,[534141.4375]
47501dab75,[1309250.625]
72061bbc07,[158728.953125]
78a7c087ac,[522663.65625]
d2e87d0032,[471113.3125]
49d2f0bb67,[2319172.0]
8384bb8890,[666772.3125]
c66c38ab4c,[160278.4375]
d5939bdc16,[1613961.25]
ea094457b1,[866597.625]
e9f898bcac,[167286.421875]
19545d1c11,[118265.1015625]
4615b61a42,[789898.5625]
532bd92006,[278421.71875]
1ed0d9bb65,[1885448.875]
fe29de0b28,[1837327.0]
84f25e55c9,[636722.6875]
7a4a385cc4,[245161.5]
3b377cdda9,[312576.0625]
baac63eced,[837431.125]
e70d6127f0,[821723.1875]
fd23ee869c,[510877.3125]
0407ab7315,[192951.21875]
fd6b74d76d,[196282.75]
6ec4e24e65,[1886216.375]
a948e49fe6,[308406.90625]
40f96731e6,[240238.71875]
1181b25571,[435305.71875]
ae705a1ea7,[805749.25]
a4223572e1,[869204.125]
678f1dc27f,[705629.1875]
d3b28d8443,[555396.4375]
97b3c8b240,[167286.421875]
8630f53687,[655453.5625]
9645e1233d,[175842.5625]
a99599a122,[1188324.625]
41b3359fe3,[349908.71875]
0c87075e0e,[184397.53125]
fdff202641,[287556.46875]
676b110405,[716022.5]
2560058560,[307530.46875]
74d5c5214f,[227153.96875]
74787950a7,[381555.71875]
2411df38bd,[1217585.25]
e0816c5ff5,[449671.8125]
399e69b20a,[486036.5]
50d99ea323,[942886.1875]
1c3065bb67,[1257061.125]
304ad214c2,[334864.4375]
10dd295e68,[2344606.5]
327209d306,[336268.21875]
7ddb5fb9d1,[176019.640625]
f18f63ced1,[911213.3125]
88347ece51,[304761.09375]
5d9b489160,[1211632.0]
3324cfbcef,[1210490.0]
b9bfe8ab51,[1953150.5]
afe76f9df1,[513317.53125]
e65d669a90,[1166493.625]
1c540febf0,[175842.5625]
c912e3d32a,[1091355.125]
00b3ce446a,[525554.125]
e9a247d495,[539000.6875]
3d9097a053,[3122625.25]
dea8d63fc4,[790623.4375]
616e3cbdc7,[218605.0]
d1ea437b5e,[686314.8125]
10ab97d51e,[175842.5625]
487edca90b,[935243.875]
334f850f75,[1373679.875]
03da505307,[287556.46875]
892bfa9686,[711716.3125]
7c1ae3087c,[511843.1875]
ddc9557207,[446019.59375]
6987d91b79,[489715.84375]
b325cd21d6,[838925.125]
f56a1752f8,[2908809.75]
c2dedcdc3a,[1435919.875]
c057a14420,[373579.71875]
0f1c456d79,[422407.1875]
f6ff2a3e12,[634804.9375]
ae818c502e,[989670.4375]
3dd6146c43,[637093.625]
52c5c053f6,[950782.25]
1e85ed04c9,[1810167.625]
002c418200,[367113.65625]
f671fd54e5,[265149.9375]
d1a1d34475,[1015477.4375]
5ae970afb0,[192951.21875]
e43b2e519d,[469993.15625]
9944771a2d,[640682.25]
1be17362e4,[175842.5625]
71d0971195,[195612.859375]
24fbb3cf78,[693019.625]
1103c26ac7,[383933.9375]
f04c8b832d,[218605.0]
739366fab7,[792315.9375]
2d98b487ad,[435405.0]
3148108d46,[359905.875]
ab44860963,[3686541.25]
3bcc053741,[237452.25]
87487ec0ea,[294373.78125]
56ab41d019,[345602.84375]
fc82e367ca,[196486.96875]
850ba1cf31,[2999676.25]
f3873044b0,[1194850.875]
ed68dbe3d3,[244248.0625]
abf5746f9c,[273357.53125]
ed44f17b27,[3055514.0]
331d02f4d4,[2059026.5]
7289f139f5,[1013307.5]
f78bde5f4b,[332077.8125]
69efbc8892,[286962.03125]
419528324d,[159524.09375]
099a17c86c,[403394.03125]
9d92a4a5db,[265395.1875]
21b5e642aa,[1945089.25]
66f0eb9793,[518623.53125]
5c432419b3,[986991.0625]
c860858011,[1404239.625]
b80515fcbb,[413630.5]
0183249d1b,[612361.6875]
fc8205b872,[295501.28125]
8b92e9c612,[1252149.375]
58d4ed3807,[776763.375]
908f200944,[1346668.5]
932b04d996,[1101388.5]
300458f030,[530500.75]
ceb693d3e0,[332704.25]
9b58842093,[506149.96875]
b348e62404,[444534.53125]
5e342fa8b1,[1436690.25]
bfe7446f5d,[352069.125]
bb7923d79e,[856039.1875]
d7d6976779,[1163452.875]
05b52b3a13,[218704.0]
d47f7d115e,[269261.90625]
1da99d049b,[468205.5]
ecff9c7ea2,[214729.328125]
34a9ff2b38,[705629.1875]
a81bf4088b,[217062.203125]
81ede5fe89,[800856.9375]
1b9fb71025,[870704.5]
df0dd88281,[1449211.625]
84cf861b7e,[433796.15625]
7f37069e70,[465406.96875]
299b27b7f5,[374135.875]
103f2846e2,[1594710.875]
c826bd181d,[192951.21875]
23c7f0f016,[201503.71875]
d97faec103,[172290.15625]
71e6990418,[211188.8125]
c069d1b90e,[792315.9375]
274fa6a4bb,[633669.0]
e06ca383a4,[288303.71875]
f0aa4e3c86,[168461.25]
e45daf2cc2,[444519.84375]
8ac9ad3dc7,[569126.0]
538759f331,[312736.9375]
aa21ba0f6b,[1755343.875]
4075fcbc80,[966723.375]
6edf27561c,[4062079.0]
8b06095611,[409498.78125]
7f204f3e5a,[461668.90625]
95d84b9b03,[492894.09375]
8df96687f0,[533710.0625]
03dc08ca9e,[406314.65625]
5a09478d5d,[1060796.875]
a34bb504ea,[158728.953125]
48dcc08f2d,[2347749.25]
54fa970c25,[166860.21875]
6a13b1e861,[420887.75]
5242d08ec5,[353526.40625]
6acdb479ed,[1629602.25]
0a9b5565a8,[326167.6875]
b5e9e8a959,[833921.9375]
af76b1da04,[167286.421875]
10cc5d36a7,[961697.5]
00ff7bde53,[2439667.25]
4985036d0a,[1011797.875]
01c771b4a3,[1317185.625]
fcabcd9313,[370051.0]
a624d9f3a1,[505157.53125]
e213002d26,[1403825.625]
f0e1fb5a5d,[332704.25]
b822a7e88a,[210054.984375]
2e15d595d6,[199480.84375]
0b3f942f48,[158869.09375]
85cee7cc8f,[120913.8046875]
774f1cd57a,[76844.1875]
d0d7c621f4,[184397.53125]
b3020019d0,[1088141.125]
c693b62730,[1519746.625]
c6747d00e0,[620588.625]
55646fcd84,[857146.0]
e239e96c30,[4577293.0]
5aa3e38d11,[227153.96875]
211bcf126b,[470851.0625]
5314170fc2,[1093585.5]
070b1854f0,[640682.25]
24156a7a25,[458815.1875]
875455fdf6,[738786.625]
1e6a8d110f,[684432.0]
f5f3513ebc,[261337.3125]
95f10c9cdf,[192951.21875]
7eaa7f411d,[961941.75]
669d4d287a,[624149.4375]
6d39671c5b,[256792.90625]
8221dfb812,[2465789.5]
5637960e36,[219435.921875]
9d7d97d39b,[492337.46875]
5e1a3d49cd,[124487.078125]
5e83673e87,[431009.4375]
6d9cac5d03,[4111721.5]
184e3ddf42,[554936.4375]
36f6a16468,[73443.7109375]
6564d51a56,[1559560.5]
0901c22e9a,[1108027.125]
ad41e62d58,[381941.53125]
ce3ea33d24,[771798.1875]
967cc2e74a,[306270.75]
1303617667,[1315947.25]
deda952b1e,[487533.34375]
f122e1095b,[384694.0625]
e4fb5085dc,[427329.90625]
23493a30c3,[605489.0625]
3bc6d9c2b2,[827594.3125]
75b5f54f09,[419853.78125]
92416bbe3f,[1705434.375]
a5eb032453,[265166.125]
e5197d493b,[108992.0390625]
b37f67d3f2,[504724.09375]
3c9990c944,[369273.78125]
8303679555,[2569447.5]
26b8de8901,[172290.15625]
7679612ac8,[205178.9375]
3f4929a0ff,[286962.03125]
c20148f92e,[176195.765625]
479ab9459a,[1818844.875]
53d43b98b7,[373579.71875]
d196e1e61e,[821855.375]
85ec970ad0,[2128942.5]
45393d86b6,[2229542.25]
94850f2781,[1755890.25]
dd0ebc6b46,[4930813.5]
00f025acf5,[2078976.75]
03a0de7940,[2119993.0]
d174372397,[422407.1875]
cb870096b1,[1199539.75]
2b6da288de,[1335356.5]
336caecafb,[1951455.0]
a5ef8b1975,[403275.59375]
8e4c9283c4,[748424.0625]
16a9c30fd5,[375089.4375]
da66000c9a,[175842.5625]
ce01a26d26,[906948.8125]
b95bafbb95,[1250210.0]
0350c70878,[3195625.25]
54e64a788c,[222383.59375]
77331aa57d,[578394.75]
ef2c57d0e5,[115732.546875]
d568aebef7,[301111.40625]
91749801b0,[422407.1875]
4a7e2913c1,[1159547.25]
a78f443b50,[539800.375]
64ffc8968c,[84495.265625]
9c64615e5a,[1831185.875]
ef79bf9054,[257821.734375]
c37bce1b49,[556266.1875]
51ece4d37e,[679937.625]
d6f3aeafa6,[418101.1875]
9f4cf9b9a0,[1002559.4375]
0df2d35660,[340680.09375]
29ee0f1e08,[384318.125]
2c1a95b8a9,[133049.421875]
8c4e18be69,[150170.234375]
c9fc31e838,[3135273.75]
4aea8bec00,[920041.8125]
3cd2fb48a7,[330622.625]
ec63870db6,[436155.53125]
292f019e27,[2122844.5]
ef51490187,[833921.9375]
a1e9ed1541,[1120782.75]
0560136bbe,[368239.75]
8bd8135dbc,[1477096.375]
d505a6ad1e,[994127.5]
e1441d3f0b,[304039.28125]
48ba15dbe2,[675480.625]
415ae8960f,[1019447.25]
3ea111899b,[254656.828125]
8b015f5df8,[1323014.625]
7599f65cf6,[634850.125]
e9620f09cb,[314024.8125]
8ebdbc6a0b,[422417.03125]
7ade701199,[135317.625]
ee255f7555,[749592.75]
6501d610d3,[535518.1875]
e0300f3cd4,[150170.234375]
fff42d4b40,[1290752.0]
1d5d0e5c69,[573436.8125]
015108e2e8,[150170.234375]
c352a67cbd,[2224174.5]
66da1fac03,[847679.25]
1595062c95,[2439321.75]
9c25019aa5,[749388.125]
7085f830fc,[1406506.625]
7b9cd1d1da,[710623.375]
f0401e1712,[3314826.25]
df339cd68d,[990781.5625]
d52c8cac01,[1111612.75]
771b5756ba,[672264.6875]
516747a56c,[564852.0625]
5164f2911e,[1084262.375]
04daf331d0,[262556.84375]
070a1acade,[1174712.25]
cf6c18d4df,[394081.84375]
579881fc69,[2646566.0]
75ee6aeaa5,[295501.28125]
20b62afa66,[447156.34375]
e677f6d9e4,[3534213.75]
a1904b1254,[1474174.5]
1317cbb4c2,[161494.5625]
80252f8835,[3323458.5]
690f19f353,[2603946.0]
ae765c0298,[722750.75]
63ec953f11,[727467.375]
0f8aacc121,[328398.21875]
ccb5d1b401,[187974.296875]
996f78e3b5,[177098.953125]
eba93183ac,[266045.6875]
0fb73ebc7a,[907343.125]
c056e563d1,[264.355224609375]
69122900af,[173479.953125]
60fe27dd9b,[160278.4375]
ea557389a5,[461978.3125]
1c8abd7ede,[272487.90625]
73719978ae,[462100.625]
76e38cd14c,[992840.5]
073af9a275,[585468.0]
68861f6d07,[1614621.25]
be969b54f6,[363317.0625]
e742488890,[484783.5625]
1393dc5779,[1739316.5]
c539e79df0,[2463377.25]
8835c7873b,[302940.34375]
3b075b0fad,[210054.984375]
ee0dc8e781,[366487.0625]
d281c91cbf,[375715.875]
1b7eedbab5,[312576.0625]
f6131a7dfb,[349282.46875]
df7093a643,[250478.921875]
f6ab5cb416,[189405.078125]
f132129bd4,[2303215.0]
eca2527382,[406701.71875]
695124a05f,[304039.28125]
6c6e47a4c6,[299462.8125]
935f81d8a9,[1878338.875]
3e137441f7,[628018.1875]
a3cea34965,[558560.25]
efee0e7af5,[772886.75]
dc66bdd28b,[250707.890625]
16dd1d57cc,[3282464.75]
562516713d,[790794.9375]
9d31077f03,[863729.5625]
f17a3bd3b2,[494290.46875]
ff8ca4f2ac,[385440.03125]
4828ba0d27,[437175.40625]
d3c568b6ff,[344180.03125]
c0062e95a4,[1740530.125]
df0dd7f6cd,[276784.25]
f391639db8,[1579448.875]
517a081dfc,[319795.875]
bb0cd4e230,[492464.46875]
42ebc580af,[1361556.25]
6a08b41c50,[999479.75]
206729a169,[268352.53125]
85ae876749,[329024.625]
f7f51ec51b,[1039424.375]
8e3de665db,[291762.9375]
65d3eed704,[941702.25]
23e01d3cbd,[382182.03125]
a069557723,[1429072.625]
dc7a5a1efb,[857770.1875]
2b4b386505,[167286.421875]
7476ea49ce,[833692.375]
0b90e26e77,[513317.53125]
094f90ae3e,[471636.375]
d406876d91,[151733.6875]
e3643dc83c,[1146011.25]
a467c95f5c,[706839.1875]
932c72ebdc,[192951.21875]
70fc22fd2d,[2116932.25]
a986596683,[218605.0]
9d6298091d,[1260736.0]
c9351a3f21,[280463.75]
02e9150e4e,[680937.4375]
05fd8f71bc,[2142009.25]
dd65a11596,[366487.0625]
211e50ac45,[167286.421875]
c698f4a040,[252793.34375]
c8c2d71bc5,[278421.71875]
e204da32f1,[400896.4375]
a8649c31f7,[227153.96875]
466dcc0460,[729913.3125]
24700755b5,[833921.9375]
bc9bb5587a,[158973.78125]
70f8c2aded,[349908.71875]
04bc684248,[640682.25]
53288dbe60,[406542.15625]
25d30863a2,[1487095.875]
3aea7dab5e,[218605.0]
8c60637c71,[547106.6875]
4f481ec838,[404309.53125]
f45f2e734e,[951811.125]
b85d763925,[1199741.75]
17d14661f4,[158728.953125]
929fece45f,[164953.890625]
ae6833cf38,[625693.0]
892ec8a73a,[356341.375]
7a34f9abbc,[1120215.125]
9ad3dc8bdc,[414455.28125]
12cb176b9a,[240238.71875]
7122bc091f,[1750065.0]
646635f0db,[838556.6875]
38d242fa5f,[1813984.625]
cbd086a885,[1635190.75]
ebe57bdad9,[261337.3125]
ea806f6fe8,[227153.96875]
5245c0fc5c,[536397.5625]
a683d4a37e,[524441.8125]
d1b9440d37,[727749.625]
9f7377ff81,[2795476.5]
7d5ca5c64d,[261636.328125]
0c1a411071,[1945519.625]
526d885348,[2360692.5]
d144721f1e,[625196.125]
36558fc132,[261337.3125]
b1cf868fdf,[357884.875]
e2f7ff428d,[761987.125]
fd88ef0459,[435305.71875]
ee153a98c2,[175842.5625]
354bb4ea65,[261337.3125]
f27aa91c80,[679937.625]
701b8c4889,[530500.75]
af00cf3674,[179385.203125]
aaf2c1aed7,[371409.90625]
82992cff09,[758166.0]
b61a88ac95,[773573.9375]
5f0492e9f3,[338544.03125]
4ceafcdcf7,[346711.0625]
049c1a5d57,[785699.3125]
9c39b7b7ec,[1193502.25]
edb99a568b,[1527937.625]
041d8d248e,[162278.4375]
5ce4705a7a,[771932.75]
c041cd1ea8,[641562.125]
f2b3edb39a,[265907.25]
af992009e6,[392809.8125]
78ffebcc9e,[1132843.5]
2b6559413e,[219426.90625]
0cccfaf488,[151733.6875]
db20421ab8,[244248.0625]
308bc660d1,[1141516.375]
d28ec92e56,[408881.90625]
f029c5241f,[3066257.0]
dd0dd67ca0,[216993.78125]
ee7b51942a,[201503.71875]
f132afe3f5,[572225.5625]
75ded9f0a9,[376633.46875]
539e404df4,[1076296.125]
b3a6057452,[251237.734375]
bf84dab9c8,[210054.984375]
52b13f1a0a,[209763.421875]
f05bdd0642,[168461.25]
885e3d9839,[210054.984375]
085ae5a752,[393825.4375]
cae789ce17,[275750.96875]
dfb4a77540,[502614.75]
8e70920226,[158728.953125]
014aa0792c,[1221241.375]
6c6a53c193,[251237.734375]
0ce52ba93a,[537511.875]
58fafa34bb,[240605.671875]
d4bcecc9f2,[184397.53125]
edf6a3c7d9,[1207773.875]
0c25998824,[1108967.125]
1a1311538b,[2902889.75]
6c56daa161,[218605.0]
bef833ce4b,[3781391.0]
9536b43718,[252793.34375]
2697f4e491,[1089538.5]
4ffae35f50,[257443.421875]
9c187f7d12,[561919.875]
b473729004,[777463.375]
a0283d53d9,[547299.375]
f076af9835,[247474.34375]
7c63f5a1d7,[343466.65625]
64001858e7,[1556159.0]
0ea5f59784,[1235382.0]
a69c408550,[235701.65625]
ed3a8abc2e,[666568.5625]
c73b92c267,[199363.234375]
262c9506ad,[329645.9375]
be2d3766d8,[1442312.875]
a5bc9473a0,[1729470.875]
4c11b1ac16,[1956798.625]
6412ab2a89,[1826168.75]
f0abe1b2bf,[360020.9375]
de6c30cefa,[866977.9375]
73273057b9,[1011797.875]
651b987e43,[201898.78125]
d61a889a4b,[799737.375]
787fad5f99,[362807.46875]
a261402ae6,[302567.21875]
91cf12a05f,[527594.0625]
1f03968eee,[168773.3125]
b62b047621,[184397.53125]
132fba65ee,[1131946.375]
34384e39c0,[363771.28125]
6170fc9532,[314873.0625]
87b2fed926,[1997905.75]
529276d59c,[1010288.25]
acd3a585db,[218605.0]
7486da73a3,[494988.03125]
798af00b9d,[1042742.8125]
89abd5d794,[1839347.25]
8bda7e4a56,[297668.46875]
eddb692f28,[1663156.25]
a5303651e6,[242374.921875]
2eca7fcceb,[2476153.0]
3404d0fd4c,[341306.59375]
e8c82b56b0,[691467.6875]
0eaf28d33a,[1703664.125]
1bec4ebb2e,[2052196.25]
db28b1e536,[141610.5]
f2e9960a60,[28164.255859375]
211a6cfbf3,[1319363.875]
bddb499db2,[302567.21875]
d2fb2b6ac2,[17196.85546875]
e4b6d84b06,[1699984.25]
968befd9f6,[436238.53125]
6c33c6993d,[554672.875]
4e90593aa8,[213781.296875]
31c6cc1759,[192951.21875]
a4a39589ba,[456809.5]
83752d9793,[1560419.0]
442fa55a68,[167286.421875]
38c16a78ca,[3448477.75]
43bfdafe80,[684404.5625]
0e0297595d,[222383.59375]
f94178cc22,[3480248.0]
a3a501b070,[935265.0625]
f381fdb797,[318286.15625]
ffd6a5e754,[1137377.375]
8dba034928,[1576773.625]
9074671c40,[1545692.75]
69da09a6b2,[133000.15625]
9e6ef014a2,[369944.34375]
d27e319244,[959462.125]
d6e8b7e7ed,[34311.48828125]
be60212600,[954068.0]
b8085c909b,[286653.1875]
bad807d97e,[375715.875]
26672748df,[567753.6875]
8c61001bbd,[1190276.875]
e8e0be678c,[1099991.0]
514f2aada4,[268181.9375]
bc85373ed5,[949168.625]
de6aeb3128,[755454.1875]
54636e106a,[419545.625]
5586a69bf8,[175842.5625]
546ace62d6,[349908.71875]
f25f40baed,[1056319.125]
b9d5d4c390,[1419708.25]
3d50163bdc,[2714106.25]
b5c1554712,[603805.9375]
13b961ffd9,[175842.5625]
e66f0d7126,[2014484.25]
ab73b1cf57,[884423.25]
e7006c1bff,[492610.5]
c044a70adf,[2061145.0]
19bdf9c507,[1172529.75]
af0b1691cd,[265395.1875]
04ebdebc5c,[517683.28125]
57f40d1e5c,[1110905.75]
83309ba133,[409498.78125]
4f877ac4d4,[150170.234375]
6087f56c6b,[1123714.625]
9424027055,[589885.1875]
071d859cc5,[646932.8125]
b6807908ad,[836607.1875]
6468635bdf,[431009.4375]
871103d15b,[701591.5625]
f2447f0823,[709580.1875]
7321471353,[654545.6875]
a740efcb70,[562542.8125]
dedbbf2944,[1163177.5]
d2eb7cb092,[167286.421875]
48e0ca6abf,[91886.7578125]
8854facc87,[1089692.875]
32a0bdb8bf,[423727.0625]
dc72606188,[272765.9375]
52aa8e8cbc,[2940405.5]
af31670e78,[264.355224609375]
a72d28ea7a,[2096961.5]
4a002d6bd2,[281706.96875]
f06fd9f4fa,[710623.375]
8f6cf74dbc,[770422.9375]
89baab1292,[1174712.25]
b75649ffa5,[247763.140625]
d14ed5a7ad,[3889044.75]
577d8e1ba0,[424575.96875]
d362034be3,[210054.984375]
c9aee2df49,[1496727.875]
8507331fc3,[3397432.25]
0a040fba2e,[662803.75]
37fa20192e,[491191.84375]
11e84274a2,[133471.609375]
39649669b1,[128156.75]
14c1f70d1b,[2501060.75]
fe5795f509,[562427.0625]
a3b3e0f965,[610643.5625]
7d1f3fedda,[748424.0625]
0a5f395554,[1703903.5]
4aa2c6e7d2,[1383747.25]
2131d42c25,[1409015.0]
fc3a5aace3,[286692.78125]
5c6c5c0cde,[1034044.5]
8ac7fcf1c7,[793004.0]
5f548addc4,[2670111.5]
c943968c61,[435932.21875]
229e082e2c,[173351.375]
9d54b82a77,[346711.0625]
6f8c691146,[306767.71875]
59a0660249,[290460.0625]
b853420deb,[182030.109375]
ca9bfe43eb,[859541.3125]
d9eda9b1fb,[400896.4375]
553d8c3262,[1204937.375]
53176dab10,[72597.3359375]
228969798e,[307530.46875]
f5b50e25b5,[280430.0625]
1e23def6fd,[789541.0]
67c97c47d8,[210054.984375]
a23e828dd8,[394894.65625]
0e65463f8e,[79781.5234375]
e5ef69d574,[2074394.625]
79689ccdf0,[838949.5625]
20b01f86e9,[319667.125]
430254ecd9,[115732.546875]
8f6fe7aa2d,[631724.8125]
6053a25a61,[355241.8125]
dd02374e4d,[248190.53125]
2b7c8e8281,[150170.234375]
45c34779c6,[1781764.25]
0166923700,[1428389.0]
d6b3dc1723,[588136.4375]
5e41794980,[201503.71875]
9395d74e0c,[196576.5625]
7e2a316d1d,[444534.53125]
3f8f84ab4c,[590952.0625]
e276790c98,[344439.90625]
aef421d793,[175842.5625]
4977a00b41,[626790.375]
f99ae7c216,[556874.3125]
d51c7202c3,[658385.9375]
a816732b60,[1124926.0]
ad4f6907cb,[556266.1875]
7fedcf9264,[792315.9375]
81176b2d11,[709189.875]
e4c1ba69d3,[330568.125]
a90332650b,[2000403.375]
bd07df5d8c,[436305.46875]
85365ee008,[449000.6875]
32da06f329,[1089328.5]
852ee76715,[720599.875]
2fcc1c4b0c,[1466848.75]
940ec9defb,[2452514.0]
fc14c3ac22,[643038.5625]
e744ed31a9,[1158989.625]
d64d826020,[1424709.625]
393a6fff43,[328215.34375]
8df500cc48,[167286.421875]
db54fca61c,[681337.75]
5e1defda68,[326256.03125]
ee6af5409d,[131297.234375]
732dfd6b8c,[302940.34375]
da1d4812b1,[704363.5]
4e02b68bf7,[402938.65625]
c2637b19d6,[358357.53125]
d5a30bbcef,[378769.09375]
9289562ea7,[278421.71875]
31c0753f98,[688058.6875]
40c747ad68,[225227.953125]
fe5b96d97a,[393750.5625]
0789268af1,[148446.4375]
c8227d198b,[1595504.125]
b6fca6138b,[1926761.125]
e9f557eb36,[168821.859375]
1bbc33dbb6,[1045908.25]
ef96bc4c8e,[206476.78125]
979a1b0a31,[1119459.25]
1ea39e96cf,[1843147.625]
c31e76289e,[437196.5625]
a4e2500fe7,[50996.87109375]
b70aedcc05,[1123628.0]
9b223a433a,[493067.4375]
6c6e6791bf,[556266.1875]
c74114dd3a,[256792.90625]
8f510cd98e,[419968.84375]
525d556436,[266365.65625]
56a0496549,[717548.5]
1a5e85663e,[751664.375]
3f0ea09011,[133049.421875]
d8b0689abe,[189405.703125]
7b69a75ea0,[314944.15625]
3b84ccfc22,[1781079.375]
a9a95aa11d,[208429.546875]
7108e27d11,[392294.15625]
3dc42c37a8,[858984.6875]
48c66e30e7,[1377527.0]
11b554d082,[637402.5625]
a8255a4ba2,[1140832.75]
2c2124f27d,[305738.21875]
5f4f8671df,[1130769.375]
ef65c08f6b,[126092.28125]
d5430951ca,[2202338.5]
951ff09615,[402357.125]
b1c9c95226,[289692.5]
12cca1099c,[1327886.375]
7b9638c5b4,[1493749.625]
2278f46322,[592041.9375]
3059de537d,[1090446.375]
40c5828891,[375645.46875]
522d0230a3,[1390856.625]
20206c6063,[230359.546875]
52465b147b,[530500.75]
7f24d55c54,[655550.5]
9a1a434c82,[563640.1875]
2f8659f6a4,[566160.8125]
d3d2545296,[422407.1875]
0ff6f0287c,[363433.96875]
f022c044c3,[703111.625]
18d9c46f67,[607763.4375]
1fa84c0cf9,[124487.078125]
69234e537f,[836462.5625]
88baccd3de,[890306.625]
5fb56663cf,[304761.09375]
a709ebcae1,[699735.0625]
131dd3a0b5,[489159.6875]
d09faad23b,[3477591.0]
f1f05cf575,[1761694.875]
a19781efb5,[425810.5]
6277fdd1ec,[256656.390625]
